error_family,sample_size,policy_id,threshold,coverage,false_safe_rate
heteroskedastic_proxy_coupled,512,gibbs:beta=1,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=1,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,0.0,0.88525390625,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=2,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,gibbs:beta=4,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,0.0,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=2,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=4,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=8,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=16,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,best_of_n:n=32,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.1,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.25,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.5,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=0.75,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,-0.2,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,-0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,-0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,top_spike:alpha=1,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,-0.05,0.362060546875,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.25,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=0.5,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=1,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=2,0.1,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,-0.2,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,-0.1,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,-0.05,1.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,0.0,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,0.025,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,0.05,0.0,0.0
heteroskedastic_proxy_coupled,512,scrambled_gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,32,gibbs:beta=0.25,-0.1,1.0,0.0
rare_top_tail,32,gibbs:beta=0.25,-0.05,1.0,0.0
rare_top_tail,32,gibbs:beta=0.25,0.0,0.0,0.0
rare_top_tail,32,gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,32,gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=0.5,-0.2,1.0,0.0
rare_top_tail,32,gibbs:beta=0.5,-0.1,1.0,0.0
rare_top_tail,32,gibbs:beta=0.5,-0.05,0.999755859375,0.0
rare_top_tail,32,gibbs:beta=0.5,0.0,0.0,0.0
rare_top_tail,32,gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,32,gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,32,gibbs:beta=1,-0.1,0.999755859375,0.0
rare_top_tail,32,gibbs:beta=1,-0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=1,0.0,0.0,0.0
rare_top_tail,32,gibbs:beta=1,0.025,0.0,0.0
rare_top_tail,32,gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=2,-0.2,0.999755859375,0.0
rare_top_tail,32,gibbs:beta=2,-0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=2,-0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=2,0.0,0.0,0.0
rare_top_tail,32,gibbs:beta=2,0.025,0.0,0.0
rare_top_tail,32,gibbs:beta=2,0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=4,-0.2,0.0,0.0
rare_top_tail,32,gibbs:beta=4,-0.1,0.0,0.0
rare_top_tail,32,gibbs:beta=4,-0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=4,0.0,0.0,0.0
rare_top_tail,32,gibbs:beta=4,0.025,0.0,0.0
rare_top_tail,32,gibbs:beta=4,0.05,0.0,0.0
rare_top_tail,32,gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=2,-0.2,0.999755859375,0.0
rare_top_tail,32,best_of_n:n=2,-0.1,0.733642578125,0.0
rare_top_tail,32,best_of_n:n=2,-0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=2,0.0,0.0,0.0
rare_top_tail,32,best_of_n:n=2,0.025,0.0,0.0
rare_top_tail,32,best_of_n:n=2,0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=2,0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=4,-0.2,0.0,0.0
rare_top_tail,32,best_of_n:n=4,-0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=4,-0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=4,0.0,0.0,0.0
rare_top_tail,32,best_of_n:n=4,0.025,0.0,0.0
rare_top_tail,32,best_of_n:n=4,0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=4,0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=8,-0.2,0.0,0.0
rare_top_tail,32,best_of_n:n=8,-0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=8,-0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=8,0.0,0.0,0.0
rare_top_tail,32,best_of_n:n=8,0.025,0.0,0.0
rare_top_tail,32,best_of_n:n=8,0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=8,0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=16,-0.2,0.0,0.0
rare_top_tail,32,best_of_n:n=16,-0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=16,-0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=16,0.0,0.0,0.0
rare_top_tail,32,best_of_n:n=16,0.025,0.0,0.0
rare_top_tail,32,best_of_n:n=16,0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=16,0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=32,-0.2,0.0,0.0
rare_top_tail,32,best_of_n:n=32,-0.1,0.0,0.0
rare_top_tail,32,best_of_n:n=32,-0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=32,0.0,0.0,0.0
rare_top_tail,32,best_of_n:n=32,0.025,0.0,0.0
rare_top_tail,32,best_of_n:n=32,0.05,0.0,0.0
rare_top_tail,32,best_of_n:n=32,0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,-0.2,1.0,1.0
rare_top_tail,32,top_spike:alpha=0.1,-0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,-0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,0.0,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,0.025,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.1,0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,-0.2,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,-0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,-0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,0.0,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,0.025,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.25,0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,-0.2,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,-0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,-0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,0.0,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,0.025,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.5,0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,-0.2,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,-0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,-0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,0.0,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,0.025,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=0.75,0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,-0.2,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,-0.1,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,-0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,0.0,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,0.025,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,0.05,0.0,0.0
rare_top_tail,32,top_spike:alpha=1,0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,-0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,-0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,0.0,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,-0.2,1.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,-0.1,0.34375,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,-0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,0.0,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,-0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,-0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,0.0,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,0.025,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,-0.2,0.922119140625,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,-0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,-0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,0.0,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,0.025,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,-0.2,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,-0.1,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,-0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,0.0,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,0.025,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,0.05,0.0,0.0
rare_top_tail,32,scrambled_gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,128,gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,128,gibbs:beta=0.25,-0.1,1.0,0.0
rare_top_tail,128,gibbs:beta=0.25,-0.05,1.0,0.0
rare_top_tail,128,gibbs:beta=0.25,0.0,0.795654296875,0.0
rare_top_tail,128,gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,128,gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,128,gibbs:beta=0.5,-0.2,1.0,0.0
rare_top_tail,128,gibbs:beta=0.5,-0.1,1.0,0.0
rare_top_tail,128,gibbs:beta=0.5,-0.05,1.0,0.0
rare_top_tail,128,gibbs:beta=0.5,0.0,0.6337890625,0.0
rare_top_tail,128,gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,128,gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,128,gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,128,gibbs:beta=1,-0.1,1.0,0.0
rare_top_tail,128,gibbs:beta=1,-0.05,1.0,0.0
rare_top_tail,128,gibbs:beta=1,0.0,0.427978515625,0.0
rare_top_tail,128,gibbs:beta=1,0.025,0.0,0.0
rare_top_tail,128,gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,128,gibbs:beta=2,-0.2,1.0,0.0
rare_top_tail,128,gibbs:beta=2,-0.1,0.99951171875,0.0
rare_top_tail,128,gibbs:beta=2,-0.05,0.795654296875,0.0
rare_top_tail,128,gibbs:beta=2,0.0,0.019287109375,0.0
rare_top_tail,128,gibbs:beta=2,0.025,0.0,0.0
rare_top_tail,128,gibbs:beta=2,0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,128,gibbs:beta=4,-0.2,0.997802734375,0.0
rare_top_tail,128,gibbs:beta=4,-0.1,0.08544921875,0.0
rare_top_tail,128,gibbs:beta=4,-0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=4,0.0,0.0,0.0
rare_top_tail,128,gibbs:beta=4,0.025,0.0,0.0
rare_top_tail,128,gibbs:beta=4,0.05,0.0,0.0
rare_top_tail,128,gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=2,-0.2,1.0,0.0
rare_top_tail,128,best_of_n:n=2,-0.1,1.0,0.0
rare_top_tail,128,best_of_n:n=2,-0.05,0.999755859375,0.0
rare_top_tail,128,best_of_n:n=2,0.0,0.89404296875,0.0
rare_top_tail,128,best_of_n:n=2,0.025,0.427978515625,0.0
rare_top_tail,128,best_of_n:n=2,0.05,0.019287109375,0.0
rare_top_tail,128,best_of_n:n=2,0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=4,-0.2,0.997802734375,0.0
rare_top_tail,128,best_of_n:n=4,-0.1,0.234375,0.0
rare_top_tail,128,best_of_n:n=4,-0.05,0.019287109375,0.0
rare_top_tail,128,best_of_n:n=4,0.0,0.0,0.0
rare_top_tail,128,best_of_n:n=4,0.025,0.0,0.0
rare_top_tail,128,best_of_n:n=4,0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=4,0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=8,-0.2,0.0,0.0
rare_top_tail,128,best_of_n:n=8,-0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=8,-0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=8,0.0,0.0,0.0
rare_top_tail,128,best_of_n:n=8,0.025,0.0,0.0
rare_top_tail,128,best_of_n:n=8,0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=8,0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=16,-0.2,0.0,0.0
rare_top_tail,128,best_of_n:n=16,-0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=16,-0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=16,0.0,0.0,0.0
rare_top_tail,128,best_of_n:n=16,0.025,0.0,0.0
rare_top_tail,128,best_of_n:n=16,0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=16,0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=32,-0.2,0.0,0.0
rare_top_tail,128,best_of_n:n=32,-0.1,0.0,0.0
rare_top_tail,128,best_of_n:n=32,-0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=32,0.0,0.0,0.0
rare_top_tail,128,best_of_n:n=32,0.025,0.0,0.0
rare_top_tail,128,best_of_n:n=32,0.05,0.0,0.0
rare_top_tail,128,best_of_n:n=32,0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,-0.2,1.0,1.0
rare_top_tail,128,top_spike:alpha=0.1,-0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,-0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,0.0,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,0.025,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.1,0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,-0.2,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,-0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,-0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,0.0,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,0.025,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.25,0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,-0.2,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,-0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,-0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,0.0,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,0.025,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.5,0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,-0.2,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,-0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,-0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,0.0,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,0.025,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=0.75,0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,-0.2,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,-0.1,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,-0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,0.0,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,0.025,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,0.05,0.0,0.0
rare_top_tail,128,top_spike:alpha=1,0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,-0.1,0.999755859375,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,-0.05,0.08544921875,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,0.0,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,-0.2,1.0,0.0
