error_family,sample_size,policy_id,optimizer_family,proxy_gain,true_gain,movement_l1,movement_l2,movement_linf,kl_pi_p0,registered_certified_fraction,registered_false_safe_count,conditional_false_safe_count,pinsker_certified_fraction,rmse_only_certified_fraction,proxy_only_certified_fraction,rmse_only_false_safe_count,proxy_only_false_safe_count
rare_top_tail,32,best_of_n:n=16,best_of_n,0.4478488661920985,0.08080916962417083,1.5583992124237862,2.686606948982354,13.255029059621577,1.8324760994551474,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,32,best_of_n:n=32,best_of_n,0.47649359249269596,-0.13020111825098749,1.732129111956439,3.8643211655346548,24.334966658451663,2.486615532998487,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,32,top_spike:alpha=0.1,top_spike,0.05,-0.04687500000000001,0.196875,0.7937253933193773,6.300000000000001,0.13339908599574957,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,32,top_spike:alpha=0.25,top_spike,0.125,-0.1171875,0.4921875,1.984313483298443,15.75,0.5252373891045917,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,32,top_spike:alpha=0.5,top_spike,0.25,-0.234375,0.984375,3.968626966596886,31.5,1.426658854933933,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,32,top_spike:alpha=0.75,top_spike,0.37499999999999994,-0.35156250000000006,1.4765625,5.952940449895329,47.25,2.581280664109183,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,32,top_spike:alpha=1,top_spike,0.5,-0.46875,1.96875,7.937253933193772,63.0,4.1588830833596715,0.0,0,0,0.0,0.34375,1.0,1408,4096
rare_top_tail,32,scrambled_gibbs:beta=0.25,scrambled_gibbs,0.021579388669464322,0.011109281660139098,0.2250744234369498,0.25502737960099325,0.5337496438870046,0.03245568886957104,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,32,scrambled_gibbs:beta=0.5,scrambled_gibbs,0.04314242469394875,0.02760515963134848,0.2385281216061494,0.28677810703268,0.7171271015102798,0.04053180029712194,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,32,scrambled_gibbs:beta=1,scrambled_gibbs,0.0853060372489701,0.058646169087824544,0.3072389371195753,0.38798000237339353,1.1181357220227266,0.0722388924305193,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,32,scrambled_gibbs:beta=2,scrambled_gibbs,0.16266511378033238,0.11040869723412593,0.5136236077147188,0.6393482863754831,2.033568467792676,0.18822076039982852,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,32,scrambled_gibbs:beta=4,scrambled_gibbs,0.2778321659953857,0.1668600383182817,0.8646431605912726,1.12190045671573,4.0954904955343086,0.5278481665053192,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,gibbs:beta=0.25,gibbs,0.021471632023217117,0.017475639976165542,0.06342879050940115,0.07326596045750301,0.1301095833339332,0.002682512429857056,0.795654296875,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,gibbs:beta=0.5,gibbs,0.04280564725180789,0.034514783622086334,0.12651637842990374,0.1462966550639766,0.27032867184385356,0.010678487341751097,0.6337890625,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,gibbs:beta=1,gibbs,0.08453507378378847,0.06680131451283838,0.2503850231480972,0.29074610732671685,0.5799203552942171,0.041909511510501075,0.427978515625,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,gibbs:beta=2,gibbs,0.16117848605081797,0.121627604523523,0.481215813521801,0.5677410518307096,1.3015875414297935,0.15595609233809976,0.019287109375,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,gibbs:beta=4,gibbs,0.27561965554674756,0.1855316424558904,0.8440637696359343,1.049813511172201,3.0060390399686208,0.49028160475722493,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,best_of_n:n=2,best_of_n,0.16927083333333331,0.13899739583333331,0.5,0.577279787559724,0.984375,0.1930159387641344,0.89404296875,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,best_of_n:n=4,best_of_n,0.3046792348225911,0.21666749318440753,0.94482421875,1.1336350504831605,2.9072227478027344,0.6361112836707075,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,best_of_n:n=8,best_of_n,0.39489641273344966,0.20184629247565528,1.299774169921875,1.8060353333779144,6.5759081580906695,1.2037770968452264,0.0,0,0,0.0,0.6337890625,1.0,0,0
rare_top_tail,128,best_of_n:n=16,best_of_n,0.4478488661920985,0.08080916962417083,1.5583992124237862,2.686606948982354,13.255029059621577,1.8324760994551474,0.0,0,0,0.0,0.997802734375,1.0,0,0
rare_top_tail,128,best_of_n:n=32,best_of_n,0.47649359249269596,-0.13020111825098749,1.732129111956439,3.8643211655346548,24.334966658451663,2.486615532998487,0.0,0,0,0.0,0.999755859375,1.0,4095,4096
rare_top_tail,128,top_spike:alpha=0.1,top_spike,0.05,-0.04687500000000001,0.196875,0.7937253933193773,6.300000000000001,0.13339908599574957,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,128,top_spike:alpha=0.25,top_spike,0.125,-0.1171875,0.4921875,1.984313483298443,15.75,0.5252373891045917,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,128,top_spike:alpha=0.5,top_spike,0.25,-0.234375,0.984375,3.968626966596886,31.5,1.426658854933933,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,128,top_spike:alpha=0.75,top_spike,0.37499999999999994,-0.35156250000000006,1.4765625,5.952940449895329,47.25,2.581280664109183,0.0,0,0,0.0,0.234375,1.0,960,4096
rare_top_tail,128,top_spike:alpha=1,top_spike,0.5,-0.46875,1.96875,7.937253933193772,63.0,4.1588830833596715,0.0,0,0,0.0,1.0,1.0,4096,4096
rare_top_tail,128,scrambled_gibbs:beta=0.25,scrambled_gibbs,0.021579388669464322,0.011109281660139098,0.2250744234369498,0.25502737960099325,0.5337496438870046,0.03245568886957104,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,scrambled_gibbs:beta=0.5,scrambled_gibbs,0.04314242469394875,0.02760515963134848,0.2385281216061494,0.28677810703268,0.7171271015102798,0.04053180029712194,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,scrambled_gibbs:beta=1,scrambled_gibbs,0.0853060372489701,0.058646169087824544,0.3072389371195753,0.38798000237339353,1.1181357220227266,0.0722388924305193,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,scrambled_gibbs:beta=2,scrambled_gibbs,0.16266511378033238,0.11040869723412593,0.5136236077147188,0.6393482863754831,2.033568467792676,0.18822076039982852,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,128,scrambled_gibbs:beta=4,scrambled_gibbs,0.2778321659953857,0.1668600383182817,0.8646431605912726,1.12190045671573,4.0954904955343086,0.5278481665053192,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,gibbs:beta=0.25,gibbs,0.021471632023217117,0.017475639976165542,0.06342879050940115,0.07326596045750301,0.1301095833339332,0.002682512429857056,1.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,gibbs:beta=0.5,gibbs,0.04280564725180789,0.034514783622086334,0.12651637842990374,0.1462966550639766,0.27032867184385356,0.010678487341751097,1.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,gibbs:beta=1,gibbs,0.08453507378378847,0.06680131451283838,0.2503850231480972,0.29074610732671685,0.5799203552942171,0.041909511510501075,1.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,gibbs:beta=2,gibbs,0.16117848605081797,0.121627604523523,0.481215813521801,0.5677410518307096,1.3015875414297935,0.15595609233809976,0.999755859375,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,gibbs:beta=4,gibbs,0.27561965554674756,0.1855316424558904,0.8440637696359343,1.049813511172201,3.0060390399686208,0.49028160475722493,0.560791015625,0,0,0.0,0.02099609375,1.0,0,0
rare_top_tail,512,best_of_n:n=2,best_of_n,0.16927083333333331,0.13899739583333331,0.5,0.577279787559724,0.984375,0.1930159387641344,1.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,best_of_n:n=4,best_of_n,0.3046792348225911,0.21666749318440753,0.94482421875,1.1336350504831605,2.9072227478027344,0.6361112836707075,0.943603515625,0,0,0.0,0.560791015625,1.0,0,0
rare_top_tail,512,best_of_n:n=8,best_of_n,0.39489641273344966,0.20184629247565528,1.299774169921875,1.8060353333779144,6.5759081580906695,1.2037770968452264,0.0,0,0,0.0,1.0,1.0,0,0
rare_top_tail,512,best_of_n:n=16,best_of_n,0.4478488661920985,0.08080916962417083,1.5583992124237862,2.686606948982354,13.255029059621577,1.8324760994551474,0.0,0,0,0.0,1.0,1.0,0,0
rare_top_tail,512,best_of_n:n=32,best_of_n,0.47649359249269596,-0.13020111825098749,1.732129111956439,3.8643211655346548,24.334966658451663,2.486615532998487,0.0,0,0,0.0,1.0,1.0,4096,4096
rare_top_tail,512,top_spike:alpha=0.1,top_spike,0.05,-0.04687500000000001,0.196875,0.7937253933193773,6.300000000000001,0.13339908599574957,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,512,top_spike:alpha=0.25,top_spike,0.125,-0.1171875,0.4921875,1.984313483298443,15.75,0.5252373891045917,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,512,top_spike:alpha=0.5,top_spike,0.25,-0.234375,0.984375,3.968626966596886,31.5,1.426658854933933,0.0,0,0,0.0,0.0,1.0,0,4096
rare_top_tail,512,top_spike:alpha=0.75,top_spike,0.37499999999999994,-0.35156250000000006,1.4765625,5.952940449895329,47.25,2.581280664109183,0.0,0,0,0.0,1.0,1.0,4096,4096
rare_top_tail,512,top_spike:alpha=1,top_spike,0.5,-0.46875,1.96875,7.937253933193772,63.0,4.1588830833596715,0.0,0,0,0.0,1.0,1.0,4096,4096
rare_top_tail,512,scrambled_gibbs:beta=0.25,scrambled_gibbs,0.021579388669464322,0.011109281660139098,0.2250744234369498,0.25502737960099325,0.5337496438870046,0.03245568886957104,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,scrambled_gibbs:beta=0.5,scrambled_gibbs,0.04314242469394875,0.02760515963134848,0.2385281216061494,0.28677810703268,0.7171271015102798,0.04053180029712194,0.0,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,scrambled_gibbs:beta=1,scrambled_gibbs,0.0853060372489701,0.058646169087824544,0.3072389371195753,0.38798000237339353,1.1181357220227266,0.0722388924305193,0.02099609375,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,scrambled_gibbs:beta=2,scrambled_gibbs,0.16266511378033238,0.11040869723412593,0.5136236077147188,0.6393482863754831,2.033568467792676,0.18822076039982852,0.076904296875,0,0,0.0,0.0,1.0,0,0
rare_top_tail,512,scrambled_gibbs:beta=4,scrambled_gibbs,0.2778321659953857,0.1668600383182817,0.8646431605912726,1.12190045671573,4.0954904955343086,0.5278481665053192,0.0,0,0,0.0,0.02099609375,1.0,0,0
